Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
10/21/2010,,,,,,,,,,,,
10/22/2010,,,,,,,,,,,,
10/25/2010,,,,,,,,,,,,
10/26/2010,,,,,,,,,,,,
10/27/2010,,,,,,,,,,,,
10/28/2010,,,,,,,,,,,,
10/29/2010,,,,,,,,,,,,
11/1/2010,,,,,,,,,,,,
11/2/2010,,,,,,,,,,,,
11/3/2010,,,,,,,,,,,,
11/4/2010,,,,,,,,,,,,
11/5/2010,,,,,,,,,,,,
11/8/2010,,,,,,,,,,,,
11/9/2010,,,,,,,,,,,,
11/10/2010,,,,,,,,,,,,
11/11/2010,,,,,,,,,,,,
11/12/2010,,,,,,,,,,,,
11/15/2010,,,,,,,,,,,,
11/16/2010,,,,,,,,,,,,
11/17/2010,,,,,,,,,,,,
11/18/2010,,,,,,,,,,,,
11/19/2010,,,,,,,,,,,,
11/22/2010,,,,,,,,,,,,
11/23/2010,,,,,,,,,,,,
11/24/2010,,,,,,,,,,,,
11/26/2010,,,,,,,,,,,,
11/29/2010,,,,,,,,,,,,
11/30/2010,,,,,,,,,,,,
12/1/2010,,,,,,,,,,,,
12/2/2010,,,,,,,,,,,,
12/3/2010,,,,,,,,,,,,
12/6/2010,,,,,,,,,,,,
12/7/2010,,,,,,,,,,,,
12/8/2010,,,,,,,,,,,,
12/9/2010,,,,,,,,,,,,
12/10/2010,,,,,,,,,,,,
12/13/2010,,,,,,,,,,,,
12/14/2010,,,,,,,,,,,,
12/15/2010,,,,,,,,,,,,
12/16/2010,,,,,,,,,,,,
12/17/2010,,,,,,,,,,,,
12/20/2010,,,,,,,,,,,,
12/21/2010,,,,,,,,,,,,
12/22/2010,,,,,,,,,,,,
12/23/2010,,,,,,,,,,,,
12/27/2010,,,,,,,,,,,,
12/28/2010,,,,,,,,,,,,
12/29/2010,,,,,,,,,,,,
12/30/2010,,,,,,,,,,,,
12/31/2010,,,,,,,,,,,,
1/3/2011,,,,,,,,,,,,
1/4/2011,,,,,,,,,,,,
1/5/2011,,,,,,,,,,,,
1/6/2011,,,,,,,,,,,,
1/7/2011,,,,,,,,,,,,
1/10/2011,,,,,,,,,,,,
1/11/2011,,,,,,,,,,,,
1/12/2011,,,,,,,,,,,,
1/13/2011,,,,,,,,,,,,
1/14/2011,,,,,,,,,,,,
1/18/2011,,,,,,,,,,,,
1/19/2011,,,,,,,,,,,,
1/20/2011,,,,,,,,,,,,
1/21/2011,,,,,,,,,,,,
1/24/2011,,,,,,,,,,,,
1/25/2011,,,,,,,,,,,,
1/26/2011,,,,,,,,,,,,
1/27/2011,,,,,,,,,,,,
1/28/2011,,,,,,,,,,,,
1/31/2011,,,,,,,,,,,,
2/1/2011,,,,,,,,,,,,
2/2/2011,,,,,,,,,,,,
2/3/2011,,,,,,,,,,,,
2/4/2011,,,,,,,,,,,,
2/7/2011,,,,,,,,,,,,
2/8/2011,,,,,,,,,,,,
2/9/2011,,,,,,,,,,,,
2/10/2011,,,,,,,,,,,,
2/11/2011,,,,,,,,,,,,
2/14/2011,,,,,,,,,,,,
2/15/2011,,,,,,,,,,,,
2/16/2011,,,,,,,,,,,,
2/17/2011,,,,,,,,,,,,
2/18/2011,,,,,,,,,,,,
2/22/2011,,,,,,,,,,,,
2/23/2011,,,,,,,,,,,,
2/24/2011,,,,,,,,,,,,
2/25/2011,,,,,,,,,,,,
2/28/2011,,,,,,,,,,,,
3/1/2011,,,,,,,,,,,,
3/2/2011,,,,,,,,,,,,
3/3/2011,,,,,,,,,,,,
3/4/2011,,,,,,,,,,,,
3/7/2011,,,,,,,,,,,,
3/8/2011,,,,,,,,,,,,
3/9/2011,,,,,,,,,,,,
3/10/2011,,,,,,,,,,,,
3/11/2011,,,,,,,,,,,,
3/14/2011,,,,,,,,,,,,
3/15/2011,,,,,,,,,,,,
3/16/2011,,,,,,,,,,,,
3/17/2011,,,,,,,,,,,,
3/18/2011,,,,,,,,,,,,
3/21/2011,,,,,,,,,,,,
3/22/2011,,,,,,,,,,,,
3/23/2011,,,,,,,,,,,,
3/24/2011,,,,,,,,,,,,
3/25/2011,,,,,,,,,,,,
3/28/2011,,,,,,,,,,,,
3/29/2011,,,,,,,,,,,,
3/30/2011,,,,,,,,,,,,
3/31/2011,,,,,,,,,,,,
4/1/2011,,,,,,,,,,,,
4/4/2011,,,,,,,,,,,,
4/5/2011,,,,,,,,,,,,
4/6/2011,,,,,,,,,,,,
4/7/2011,,,,,,,,,,,,
4/8/2011,,,,,,,,,,,,
4/11/2011,,,,,,,,,,,,
4/12/2011,,,,,,,,,,,,
4/13/2011,,,,,,,,,,,,
4/14/2011,,,,,,,,,,,,
4/15/2011,,,,,,,,,,,,
4/18/2011,,,,,,,,,,,,
4/19/2011,,,,,,,,,,,,
4/20/2011,,,,,,,,,,,,
4/21/2011,,,,,,,,,,,,
4/25/2011,,,,,,,,,,,,
4/26/2011,,,,,,,,,,,,
4/27/2011,,,,,,,,,,,,
4/28/2011,,,,,,,,,,,,
4/29/2011,,,,,,,,,,,,
5/2/2011,,,,,,,,,,,,
5/3/2011,,,,,,,,,,,,
5/4/2011,,,,,,,,,,,,
5/5/2011,,,,,,,,,,,,
5/6/2011,,,,,,,,,,,,
5/9/2011,,,,,,,,,,,,
5/10/2011,,,,,,,,,,,,
5/11/2011,,,,,,,,,,,,
5/12/2011,,,,,,,,,,,,
5/13/2011,,,,,,,,,,,,
5/16/2011,,,,,,,,,,,,
5/17/2011,,,,,,,,,,,,
5/18/2011,,,,,,,,,,,,
5/19/2011,,,,,,,,,,,,
5/20/2011,,,,,,,,,,,,
5/23/2011,,,,,,,,,,,,
5/24/2011,,,,,,,,,,,,
5/25/2011,,,,,,,,,,,,
5/26/2011,,,,,,,,,,,,
5/27/2011,,,,,,,,,,,,
5/31/2011,,,,,,,,,,,,
6/1/2011,,,,,,,,,,,,
6/2/2011,,,,,,,,,,,,
6/3/2011,,,,,,,,,,,,
6/6/2011,,,,,,,,,,,,
6/7/2011,,,,,,,,,,,,
6/8/2011,,,,,,,,,,,,
6/9/2011,,,,,,,,,,,,
6/10/2011,,,,,,,,,,,,
6/13/2011,,,,,,,,,,,,
6/14/2011,,,,,,,,,,,,
6/15/2011,,,,,,,,,,,,
6/16/2011,,,,,,,,,,,,
6/17/2011,,,,,,,,,,,,
6/20/2011,,,,,,,,,,,,
6/21/2011,,,,,,,,,,,,
6/22/2011,,,,,,,,,,,,
6/23/2011,,,,,,,,,,,,
6/24/2011,,,,,,,,,,,,
6/27/2011,,,,,,,,,,,,
6/28/2011,,,,,,,,,,,,
6/29/2011,,,,,,,,,,,,
6/30/2011,,,,,,,,,,,,
7/1/2011,,,,,,,,,,,,
7/5/2011,,,,,,,,,,,,
7/6/2011,,,,,,,,,,,,
7/7/2011,,,,,,,,,,,,
7/8/2011,,,,,,,,,,,,
7/11/2011,,,,,,,,,,,,
7/12/2011,,,,,,,,,,,,
7/13/2011,,,,,,,,,,,,
7/14/2011,,,,,,,,,,,,
7/15/2011,,,,,,,,,,,,
7/18/2011,,,,,,,,,,,,
7/19/2011,,,,,,,,,,,,
7/20/2011,,,,,,,,,,,,
7/21/2011,,,,,,,,,,,,
7/22/2011,,,,,,,,,,,,
7/25/2011,,,,,,,,,,,,
7/26/2011,,,,,,,,,,,,
7/27/2011,,,,,,,,,,,,
7/28/2011,,,,,,,,,,,,
7/29/2011,,,,,,,,,,,,
8/1/2011,,,,,,,,,,,,
8/2/2011,,,,,,,,,,,,
8/3/2011,,,,,,,,,,,,
8/4/2011,,,,,,,,,,,,
8/5/2011,,,,,,,,,,,,
8/8/2011,,,,,,,,,,,,
8/9/2011,,,,,,,,,,,,
8/10/2011,,,,,,,,,,,,
8/11/2011,,,,,,,,,,,,
8/12/2011,,,,,,,,,,,,
8/15/2011,,,,,,,,,,,,
8/16/2011,,,,,,,,,,,,
8/17/2011,,,,,,,,,,,,
8/18/2011,,,,,,,,,,,,
8/19/2011,,,,,,,,,,,,
8/22/2011,,,,,,,,,,,,
8/23/2011,,,,,,,,,,,,
8/24/2011,,,,,,,,,,,,
8/25/2011,,,,,,,,,,,,
8/26/2011,,,,,,,,,,,,
8/29/2011,,,,,,,,,,,,
8/30/2011,,,,,,,,,,,,
8/31/2011,,,,,,,,,,,,
9/1/2011,,,,,,,,,,,,
9/2/2011,,,,,,,,,,,,
9/6/2011,,,,,,,,,,,,
9/7/2011,,,,,,,,,,,,
9/8/2011,,,,,,,,,,,,
9/9/2011,,,,,,,,,,,,
9/12/2011,,,,,,,,,,,,
9/13/2011,,,,,,,,,,,,
9/14/2011,,,,,,,,,,,,
9/15/2011,,,,,,,,,,,,
9/16/2011,,,,,,,,,,,,
9/19/2011,,,,,,,,,,,,
9/20/2011,,,,,,,,,,,,
9/21/2011,,,,,,,,,,,,
9/22/2011,,,,,,,,,,,,
9/23/2011,,,,,,,,,,,,
9/26/2011,,,,,,,,,,,,
9/27/2011,,,,,,,,,,,,
9/28/2011,,,,,,,,,,,,
9/29/2011,,,,,,,,,,,,
9/30/2011,,,,,,,,,,,,
10/3/2011,,,,,,,,,,,,
10/4/2011,,,,,,,,,,,,
10/5/2011,,,,,,,,,,,,
10/6/2011,,,,,,,,,,,,
10/7/2011,,,,,,,,,,,,
10/10/2011,,,,,,,,,,,,
10/11/2011,,,,,,,,,,,,
10/12/2011,,,,,,,,,,,,
10/13/2011,,,,,,,,,,,,
10/14/2011,,,,,,,,,,,,
10/17/2011,,,,,,,,,,,,
10/18/2011,,,,,,,,,,,,
10/19/2011,,,,,,,,,,,,
10/20/2011,,,,,,,,,,,,
10/21/2011,,,,,,,,,,,,
10/24/2011,,,,,,,,,,,,
10/25/2011,,,,,,,,,,,,
10/26/2011,,,,,,,,,,,,
10/27/2011,,,,,,,,,,,,
10/28/2011,,,,,,,,,,,,
10/31/2011,,,,,,,,,,,,
11/1/2011,,,,,,,,,,,,
11/2/2011,,,,,,,,,,,,
11/3/2011,,,,,,,,,,,,
11/4/2011,,,,,,,,,,,,
11/7/2011,,,,,,,,,,,,
11/8/2011,,,,,,,,,,,,
11/9/2011,,,,,,,,,,,,
11/10/2011,,,,,,,,,,,,
11/11/2011,,,,,,,,,,,,
11/14/2011,,,,,,,,,,,,
11/15/2011,,,,,,,,,,,,
11/16/2011,,,,,,,,,,,,
11/17/2011,,,,,,,,,,,,
11/18/2011,,,,,,,,,,,,
11/21/2011,,,,,,,,,,,,
11/22/2011,,,,,,,,,,,,
11/23/2011,,,,,,,,,,,,
11/25/2011,,,,,,,,,,,,
11/28/2011,,,,,,,,,,,,
11/29/2011,,,,,,,,,,,,
11/30/2011,,,,,,,,,,,,
12/1/2011,,,,,,,,,,,,
12/2/2011,,,,,,,,,,,,
12/5/2011,,,,,,,,,,,,
12/6/2011,,,,,,,,,,,,
12/7/2011,,,,,,,,,,,,
12/8/2011,,,,,,,,,,,,
12/9/2011,,,,,,,,,,,,
12/12/2011,,,,,,,,,,,,
12/13/2011,,,,,,,,,,,,
12/14/2011,,,,,,,,,,,,
12/15/2011,,,,,,,,,,,,
12/16/2011,,,,,,,,,,,,
12/19/2011,,,,,,,,,,,,
12/20/2011,,,,,,,,,,,,
12/21/2011,,,,,,,,,,,,
12/22/2011,,,,,,,,,,,,
12/23/2011,,,,,,,,,,,,
12/27/2011,,,,,,,,,,,,
12/28/2011,,,,,,,,,,,,
12/29/2011,,,,,,,,,,,,
12/30/2011,,,,,,,,,,,,
1/3/2012,,,,,,,,,,,,
1/4/2012,,,,,,,,,,,,
1/5/2012,,,,,,,,,,,,
1/6/2012,,,,,,,,,,,,
1/9/2012,,,,,,,,,,,,
1/10/2012,,,,,,,,,,,,
1/11/2012,,,,,,,,,,,,
1/12/2012,,,,,,,,,,,,
1/13/2012,,,,,,,,,,,,
1/17/2012,,,,,,,,,,,,
1/18/2012,,,,,,,,,,,,
1/19/2012,,,,,,,,,,,,
1/20/2012,,,,,,,,,,,,
1/23/2012,,,,,,,,,,,,
1/24/2012,,,,,,,,,,,,
1/25/2012,,,,,,,,,,,,
1/26/2012,,,,,,,,,,,,
1/27/2012,,,,,,,,,,,,
1/30/2012,,,,,,,,,,,,
1/31/2012,,,,,,,,,,,,
2/1/2012,,,,,,,,,,,,
2/2/2012,,,,,,,,,,,,
2/3/2012,,,,,,,,,,,,
2/6/2012,,,,,,,,,,,,
2/7/2012,,,,,,,,,,,,
2/8/2012,,,,,,,,,,,,
2/9/2012,,,,,,,,,,,,
2/10/2012,,,,,,,,,,,,
2/13/2012,,,,,,,,,,,,
2/14/2012,,,,,,,,,,,,
2/15/2012,,,,,,,,,,,,
2/16/2012,,,,,,,,,,,,
2/17/2012,,,,,,,,,,,,
2/21/2012,,,,,,,,,,,,
2/22/2012,,,,,,,,,,,,
2/23/2012,,,,,,,,,,,,
2/24/2012,,,,,,,,,,,,
2/27/2012,,,,,,,,,,,,
2/28/2012,,,,,,,,,,,,
2/29/2012,,,,,,,,,,,,
3/1/2012,,,,,,,,,,,,
3/2/2012,,,,,,,,,,,,
3/5/2012,,,,,,,,,,,,
3/6/2012,,,,,,,,,,,,
3/7/2012,,,,,,,,,,,,
3/8/2012,,,,,,,,,,,,
3/9/2012,,,,,,,,,,,,
3/12/2012,,,,,,,,,,,,
3/13/2012,,,,,,,,,,,,
3/14/2012,,,,,,,,,,,,
3/15/2012,,,,,,,,,,,,
3/16/2012,,,,,,,,,,,,
3/19/2012,,,,,,,,,,,,
3/20/2012,,,,,,,,,,,,
3/21/2012,,,,,,,,,,,,
3/22/2012,,,,,,,,,,,,
3/23/2012,,,,,,,,,,,,
3/26/2012,,,,,,,,,,,,
3/27/2012,,,,,,,,,,,,
3/28/2012,,,,,,,,,,,,
3/29/2012,,,,,,,,,,,,
3/30/2012,,,,,,,,,,,,
4/2/2012,,,,,,,,,,,,
4/3/2012,,,,,,,,,,,,
4/4/2012,,,,,,,,,,,,
4/5/2012,,,,,,,,,,,,
4/9/2012,,,,,,,,,,,,
4/10/2012,,,,,,,,,,,,
4/11/2012,,,,,,,,,,,,
4/12/2012,,,,,,,,,,,,
4/13/2012,,,,,,,,,,,,
4/16/2012,,,,,,,,,,,,
4/17/2012,,,,,,,,,,,,
4/18/2012,,,,,,,,,,,,
4/19/2012,,,,,,,,,,,,
4/20/2012,,,,,,,,,,,,
4/23/2012,,,,,,,,,,,,
4/24/2012,,,,,,,,,,,,
4/25/2012,,,,,,,,,,,,
4/26/2012,,,,,,,,,,,,
4/27/2012,,,,,,,,,,,,
4/30/2012,,,,,,,,,,,,
5/1/2012,,,,,,,,,,,,
5/2/2012,,,,,,,,,,,,
5/3/2012,,,,,,,,,,,,
5/4/2012,,,,,,,,,,,,
5/7/2012,,,,,,,,,,,,
5/8/2012,,,,,,,,,,,,
5/9/2012,,,,,,,,,,,,
5/10/2012,,,,,,,,,,,,
5/11/2012,,,,,,,,,,,,
5/14/2012,,,,,,,,,,,,
5/15/2012,,,,,,,,,,,,
5/16/2012,,,,,,,,,,,,
5/17/2012,,38,,,,,,,,,,
5/18/2012,,38.232,579377500,,,,,,,,,
5/21/2012,,34.3,167943600,,,,,,,,,
5/22/2012,,31,101667700,,,,,,,,,
5/23/2012,,32,73541150,,,,,,,,,
5/24/2012,,33.3,50208760,,,,,,,,,
5/25/2012,,31.91,37101630,,,,,,,,,
5/29/2012,,28.84,77941380,,,,,,,,,
5/30/2012,,28.19,57237340,,,,,,,341296,0.31392132,
5/31/2012,,29.6,110940500,,,,,,,341296,0.31392132,
6/1/2012,,27.72,41837160,,,,,,,35134193.6,0.418456919,
6/4/2012,,26.9,35204750,,,,,,,3625891.2,0.522992537,
6/5/2012,,25.869,42367740,,,,,,,37381988.8,0.627528154,
6/6/2012,,26.81,61427940,,,,,,,3855886.4,0.73263772,
6/7/2012,,26.31,26132090,,,,,,,39629784,0.836599389,
6/8/2012,,27.1,37997180,,,,,,,4753681.6,0.9411356,
6/11/2012,,27.5,28202230,,,,,,,41877579.2,1.4567624,
6/12/2012,,27.4,15809640,,,,,,,431476.8,1.1526241,
6/13/2012,,27.27,17110160,,,,,,,44125374.4,1.254741859,
6/14/2012,,28.29,16835510,,,,,,,45249272,1.359277476,
6/15/2012,,30.014,43517670,,,,,,,45249272,1.359277476,
6/18/2012,,31.41,42958450,,,,,,,46905430.56,1.430109699,
6/19/2012,,31.911,30826830,,,,,,,48561589.11,1.500941922,
6/20/2012,,31.6,15549740,,,,,,,50217747.67,1.571774144,
6/21/2012,,31.84,21843070,,,,,,,51873906.22,1.642606367,
6/22/2012,,33.05,73424890,,,,,,,53530064.78,1.71343859,
6/25/2012,,32.06,24330740,,,,,,,55186223.33,1.784270813,
6/26/2012,,33.1,24785970,,,,,,,56842381.89,1.855103035,
6/27/2012,,32.23,28553940,,,,,,,58498540.44,1.925935258,
6/28/2012,,31.36,17659080,,,,,,,60154699,1.996767481,
6/29/2012,,31.095,19508980,,,,,,,60154699,1.996767481,
7/2/2012,,30.771,14110230,,,,,,,59725149.13,2.334124288,
7/3/2012,,31.2,8765498,,,,,,,59295599.25,2.671481095,
7/5/2012,,31.47,10027250,,,,,,,58866049.38,3.008837902,
7/6/2012,,31.73,10943350,,,,,,,58436499.5,3.346194709,
7/9/2012,,32.17,17755740,,,,,,,58006949.63,3.683551517,
7/10/2012,,31.47,14238190,,,,,,,57577399.75,4.020908324,
7/11/2012,,30.97,12997760,,,,,,,57147849.88,4.358265131,
7/12/2012,,30.81,11299240,,,,,,,56718300,4.695621938,
7/13/2012,,30.72,8102653,,,,,,,56718300,4.695621938,
7/16/2012,,28.245,24549800,,,,,,,57137165.64,4.431878256,
7/17/2012,,28.09,30410530,,,,,,,57556031.27,4.168134574,
7/18/2012,,29.11,16807730,,,,,,,57974896.91,3.904390892,
7/19/2012,,29,13671200,,,,,,,58393762.55,3.64064721,
7/20/2012,,28.76,11854290,,,,,,,58812628.18,3.376903528,
7/23/2012,,28.75,12383610,,,,,,,59231493.82,3.113159845,
7/24/2012,,28.45,11512350,,,,,,,59650359.45,2.849416163,
7/25/2012,,29.34,16749990,,,,,,,60069225.09,2.585672481,
7/26/2012,,26.845,61009290,,,,,,,60488090.73,2.321928799,
7/27/2012,,23.705,123011300,,,,,,,60906956.36,2.058185117,
7/30/2012,,23.15,29253590,,,,,,,61325822,1.794441435,
7/31/2012,,21.71,55998620,,,,,,,61325822,1.794441435,
8/1/2012,,20.88,44488370,,,,,,,63991643.8,1.840672637,
8/2/2012,,20.04,56264460,,,,,,,66657465.6,1.886903838,
8/3/2012,,21.09,80626220,,,,,,,69323287.4,1.933135039,
8/6/2012,,21.92,27733830,,,,,,,71989109.2,1.979366241,
8/7/2012,,20.72,36699380,,,,,,,74654931,2.025597443,
8/8/2012,,20.72,29514550,,,,,,,77320752.8,2.071828644,
8/9/2012,,21.01,15605960,,,,,,,79986574.6,2.118059846,
8/10/2012,,21.807,25714310,,,,,,,82652396.4,2.164291047,
8/13/2012,,21.6,24904700,,,,,,,85318218.2,2.210522249,
8/14/2012,,20.38,38971320,,,,,,,87984040,2.25675345,
8/15/2012,,21.2,47682050,,,,,,,87984040,2.25675345,
8/16/2012,,19.87,157188200,,,,,,,87744625.55,2.180922248,
8/17/2012,,19.05,129057400,,,,,,,87505211.09,2.105091047,
8/20/2012,,20.011,100818300,,,,,,,87265796.64,2.029259845,
8/21/2012,,19.159,70483330,,,,,,,87026382.18,1.953428643,
8/22/2012,,19.439,49779450,,,,,,,86786967.73,1.877597441,
8/23/2012,,19.44,32747000,,,,,,,86547553.27,1.80176624,
8/24/2012,,19.409,29588690,,,,,,,86308138.82,1.725935038,
8/27/2012,,19.15,20663220,,,,,,,86068724.36,1.650103836,
